pond_id,region,date,measurement_type,time,group,pond_type,staff_member,equipment,is_follow_up,dissolved_oxygen_mg_l,ph,ammonia_tan_mg_l,ammonia_nh3_mg_l,ammonia_tan_as_nh3_mg_l,turbidity_cm,temperature_c,water_color,tds_ppt,weather,is_in_range,parameters_out_of_range,corrective_action_requested,corrective_action_implemented,corrective_action_effective
pond_6fa8a2a5,West Godavari,2026-01-05,Evening,15:34,Regular ara pond,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.2,8.39,,,,,26.9,Saturated green,,Sunny,True,,,,
pond_46bbdb3a,West Godavari,2026-01-05,Evening,15:31,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,9.2,8.36,,,,,25.9,Dark green,,Sunny,True,,,,
pond_c7407a79,West Godavari,2026-01-05,Evening,15:31,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,9.6,8.38,,,,,26.7,Saturated green,,Sunny,True,,,,
pond_0a3f9f76,West Godavari,2026-01-05,Evening,15:30,Regular ara pond,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.8,8.26,,,,,27.3,Saturated green,,Sunny,True,,,,
pond_69509b5b,West Godavari,2026-01-05,Morning,08:30,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.2,8.36,,0.03,0.25,,24.2,Dark green,,Foggy,True,,,,
pond_ac78f7f3,West Godavari,2026-01-05,Morning,08:05,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.7,8.11,,0.02,0.25,,24.3,Dark green,,Sunny,True,,,,
pond_5e81f369,West Godavari,2026-01-05,Morning,07:56,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,4.3,8.04,,0.01,0.25,,24.2,Dark green,,Foggy,True,,,,
pond_c5b49325,West Godavari,2026-01-05,Morning,07:56,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.7,8.25,,0.02,0.25,,23.9,Saturated green,,Foggy,True,,,,
pond_46bbdb3a,West Godavari,2026-01-05,Morning,07:48,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.5,8.23,,0.02,0.25,,23.9,Dark green,,Foggy,True,,,,
pond_6a5ab9d0,West Godavari,2026-01-05,Morning,07:44,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,4.3,8.24,,0.0,0.0,,24.6,Dark green,,Foggy,True,,,,
pond_51789df8,West Godavari,2026-01-05,Morning,07:41,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.5,8.88,,0.15,0.5,,24.9,Dark green,,Foggy,False,"Ph, Ammonia Nh3","Stop feeding for 24 hours, Zeolite",,
pond_2855b437,West Godavari,2026-01-05,Morning,07:36,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.1,8.14,,0.0,0.0,,23.9,Saturated green,,Foggy,True,,,,
pond_c7407a79,West Godavari,2026-01-05,Morning,07:34,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.4,7.91,,0.01,0.25,,24.2,Saturated green,,Foggy,True,,,,
pond_b9aedd06,West Godavari,2026-01-05,Morning,07:29,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.2,8.22,,0.02,0.25,,24.2,Saturated green,,Foggy,True,,,,
pond_bd0f4fd7,Nellore,2026-01-05,Morning,07:25,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",True,3.5,7.98,,0.01,0.25,,24.7,Light brown,,"Sunny, Cloud cover 75%, Foggy",True,,,True,True
pond_6fa8a2a5,West Godavari,2026-01-05,Morning,07:25,Focus ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.2,8.04,,0.03,0.5,,24.1,Saturated green,,Foggy,True,,,,
pond_95fa2b00,Nellore,2026-01-05,Morning,07:20,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",True,3.4,7.86,,0.01,0.25,,25.0,Light brown,,"Sunny, Cloud cover 75%, Foggy",True,,,True,True
pond_0a3f9f76,West Godavari,2026-01-05,Morning,07:20,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.3,7.79,,0.0,0.0,,24.3,Saturated green,,Foggy,True,,,,
pond_f9218e7b,West Godavari,2026-01-04,Evening,16:20,Regular ara pond,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,10.9,8.44,,,,,27.0,Saturated green,,Sunny,True,,,,
pond_9252e874,West Godavari,2026-01-04,Evening,16:16,Regular ara pond,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.7,8.48,,,,,27.3,Saturated green,,Sunny,True,,,,
pond_fc8ef4d2,West Godavari,2026-01-04,Evening,16:05,Regular ara pond,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,10.6,8.35,,,,,27.2,Saturated green,,Sunny,True,,,,
pond_bdf8fe72,West Godavari,2026-01-04,Evening,16:00,Regular ara pond,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.6,8.47,,,,,26.8,Saturated green,,Sunny,True,,,,
pond_bdf8fe72,West Godavari,2026-01-04,Morning,08:13,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.9,8.21,,0.02,0.25,,23.5,Saturated green,,"Sunny, Foggy",True,,,,
pond_f9218e7b,West Godavari,2026-01-04,Morning,07:45,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.0,8.14,,0.02,0.25,,23.9,Saturated green,,Foggy,True,,,,
pond_fc8ef4d2,West Godavari,2026-01-04,Morning,07:45,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.0,8.04,,0.0,0.0,,23.8,Saturated green,,"Sunny, Foggy",True,,,,
pond_9252e874,West Godavari,2026-01-04,Morning,07:27,Regular ara pond,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.3,8.11,,0.02,0.25,,24.3,Saturated green,,"Sunny, Foggy",True,,,,
pond_2781ed8d,West Godavari,2026-01-03,Evening,16:15,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,10.0,8.38,,,,,26.6,Dark green,,Sunny,True,,,,
pond_a32076ad,West Godavari,2026-01-03,Evening,16:09,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,9.5,8.41,,,,,26.4,Dark green,,Sunny,True,,,,
pond_b6292420,West Godavari,2026-01-03,Evening,16:04,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,9.6,8.36,,,,,26.2,Dark green,,Sunny,True,,,,
pond_b6292420,West Godavari,2026-01-03,Morning,08:12,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.3,7.61,,0.01,0.25,,24.1,Dark green,,Sunny,True,,,,
pond_a32076ad,West Godavari,2026-01-03,Morning,08:03,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.4,7.92,,0.01,0.25,,24.3,Dark green,,Sunny,True,,,,
pond_2781ed8d,West Godavari,2026-01-03,Morning,07:51,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.8,7.84,,0.01,0.25,,24.6,Dark green,,Sunny,True,,,,
pond_c01f770d,West Godavari,2026-01-02,Evening,16:46,Outcome evaluation,Control,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,9.2,8.05,,,,,26.0,Dark green,,Sunny,True,,,,
pond_d5629838,West Godavari,2026-01-02,Evening,16:36,Outcome evaluation,Control,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,9.0,8.1,,,,,26.2,Dark green,,Sunny,True,,,,
pond_b296eebf,West Godavari,2026-01-02,Evening,16:26,Outcome evaluation,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,9.8,8.19,,,,,25.9,Dark green,,Sunny,True,,,,
pond_16becad9,West Godavari,2026-01-02,Evening,16:16,Outcome evaluation,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,9.5,8.16,,,,,26.1,Dark green,,Sunny,True,,,,
pond_7eadb9bf,West Godavari,2026-01-02,Evening,16:10,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,11.6,8.42,,,,,26.5,Dark green,,Sunny,True,,,,
pond_166e730f,West Godavari,2026-01-02,Evening,16:06,Outcome evaluation,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.3,8.09,,,,,25.9,Dark green,,Sunny,True,,,,
pond_4a880fc8,West Godavari,2026-01-02,Evening,15:57,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,11.1,8.31,,,,,26.3,Saturated green,,Sunny,True,,,,
pond_e797c43a,West Godavari,2026-01-02,Evening,15:56,Outcome evaluation,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,9.9,8.14,,,,,26.0,Dark green,,Sunny,True,,,,
pond_4e07e1a3,West Godavari,2026-01-02,Evening,15:51,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,10.6,8.39,,,,,26.7,Dark green,,Sunny,True,,,,
pond_8902ecd3,West Godavari,2026-01-02,Evening,15:50,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,11.7,8.38,,,,,26.3,Saturated green,,Sunny,True,,,,
pond_e25b2cfc,West Godavari,2026-01-02,Evening,15:49,Outcome evaluation,Control,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,9.6,8.23,,,,,26.1,Saturated green,,Sunny,True,,,,
pond_bd0f4fd7,Nellore,2026-01-02,Evening,15:46,Regular ara pond,Treatment,Chandu,"pH pen #8, Winkler's Method (DO)",False,7.7,8.37,,,,,31.5,Light brown,,"Sunny, Cloud cover 50%",False,Dissolved Oxygen,Requested during morning measurement,,
pond_a59c9ac7,West Godavari,2026-01-02,Evening,15:44,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,10.3,8.41,,,,,26.8,Dark green,,Sunny,True,,,,
pond_95fa2b00,Nellore,2026-01-02,Evening,15:40,Regular ara pond,Treatment,Chandu,"pH pen #8, Winkler's Method (DO)",False,7.2,8.18,,,,,31.4,Light brown,,"Sunny, Cloud cover 50%",False,Dissolved Oxygen,Requested during morning measurement,,
pond_a6578b7f,West Godavari,2026-01-02,Evening,15:32,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,10.4,8.46,,,,,26.9,Dark green,,Sunny,True,,,,
pond_edb67ba0,Nellore,2026-01-02,Evening,15:30,Regular ara pond,Treatment,Chandu,"pH pen #8, Winkler's Method (DO)",False,8.7,8.06,,,,,31.2,Transparent,,"Sunny, Cloud cover 50%",True,,,,
pond_16becad9,West Godavari,2026-01-02,Morning,08:16,Outcome evaluation,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.2,8.05,,0.01,0.25,,23.5,Dark green,,Foggy,True,,,,
pond_b296eebf,West Godavari,2026-01-02,Morning,08:07,Outcome evaluation,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.7,8.09,,0.01,0.25,,23.6,Dark green,,Foggy,True,,,,
pond_d5629838,West Godavari,2026-01-02,Morning,07:58,Outcome evaluation,Control,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.4,7.9,,0.0,0.0,,23.6,Dark green,,Foggy,True,,,,
pond_166e730f,West Godavari,2026-01-02,Morning,07:55,Outcome evaluation,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.1,7.9,,0.02,0.5,,23.4,Dark green,,Foggy,True,,,,
pond_c01f770d,West Godavari,2026-01-02,Morning,07:48,Outcome evaluation,Control,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.5,7.81,,0.01,0.25,,23.5,Dark green,,Foggy,True,,,,
pond_e797c43a,West Godavari,2026-01-02,Morning,07:45,Outcome evaluation,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.4,8.03,,0.0,0.0,,23.3,Dark green,,Foggy,True,,,,
pond_8902ecd3,West Godavari,2026-01-02,Morning,07:44,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.1,8.11,,0.02,0.25,,24.7,Saturated green,,Foggy,True,,,,
pond_917e0459,West Godavari,2026-01-02,Morning,07:42,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",True,,,,,,,,,,,True,,,,
pond_e25b2cfc,West Godavari,2026-01-02,Morning,07:38,Outcome evaluation,Control,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.2,8.15,,0.0,0.0,,23.2,Saturated green,,Foggy,True,,,,
pond_a6578b7f,West Godavari,2026-01-02,Morning,07:37,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.8,8.08,,0.02,0.25,,24.6,Dark green,,"Foggy, Sunny",True,,,,
pond_4a880fc8,West Godavari,2026-01-02,Morning,07:37,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.1,7.76,,0.01,0.25,,24.4,Saturated green,,Foggy,True,,,,
pond_7eadb9bf,West Godavari,2026-01-02,Morning,07:30,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.3,8.04,,0.01,0.25,,24.9,Dark green,,Foggy,True,,,,
pond_4e07e1a3,West Godavari,2026-01-02,Morning,07:24,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.2,7.74,,0.01,0.25,,24.1,Dark green,,Foggy,True,,,,
pond_edb67ba0,Nellore,2026-01-02,Morning,07:23,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,3.5,7.83,,0.0,0.0,,25.1,Transparent,,"Cloud cover 100%, Foggy",True,,,,
pond_a59c9ac7,West Godavari,2026-01-02,Morning,07:13,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.3,7.94,,0.02,0.5,,24.6,Dark green,,Foggy,True,,,,
pond_bd0f4fd7,Nellore,2026-01-02,Morning,07:11,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,2.4,8.01,,0.01,0.25,,24.9,Light brown,,"Cloud cover 100%, Foggy",False,Dissolved Oxygen,"Water inflow (only), Stop feeding for 24 hours",,
pond_95fa2b00,Nellore,2026-01-02,Morning,07:04,Regular ara pond,Treatment,Chandu,"pH pen #8, API Ammonia Test Kit, Winkler's Method (DO)",False,1.9,7.91,,0.01,0.25,,24.6,Light brown,,"Cloud cover 100%, Foggy",False,Dissolved Oxygen,"Water inflow (only), Stop feeding for 24 hours",,
pond_522cd38a,West Godavari,2025-12-31,Evening,16:20,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,9.9,8.2,,,,,25.8,Dark green,,Sunny,True,,,,
pond_9a0003fb,West Godavari,2025-12-31,Evening,16:15,Outcome evaluation,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,9.8,8.48,,,,,25.4,Saturated green,,Sunny,True,,,,
pond_304a9d41,West Godavari,2025-12-31,Evening,16:10,Regular ara pond,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.3,8.28,,,,,26.1,Light green,,Sunny,True,,,,
pond_c8879b29,West Godavari,2025-12-31,Evening,16:08,Outcome evaluation,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.4,8.43,,,,,25.8,Saturated green,,Sunny,True,,,,
pond_5f9e292b,West Godavari,2025-12-31,Evening,16:06,Outcome evaluation,Control,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.2,8.3,,,,,25.8,Saturated green,,Sunny,True,,,,
pond_02b8575a,West Godavari,2025-12-31,Evening,16:02,Outcome evaluation,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.5,8.45,,,,,26.0,Dark green,,Sunny,True,,,,
pond_ca25b296,West Godavari,2025-12-31,Evening,15:58,Outcome evaluation,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.1,8.37,,,,,25.8,Saturated green,,Sunny,True,,,,
pond_8e6046b4,West Godavari,2025-12-31,Evening,15:57,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",True,9.0,8.47,,,,,26.7,Dark green,,Sunny,True,,,,
pond_adeaf27b,West Godavari,2025-12-31,Evening,15:55,Outcome evaluation,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.6,8.41,,,,,25.9,Dark green,,Sunny,True,,,,
pond_2e0e9d1a,West Godavari,2025-12-31,Evening,15:46,Outcome evaluation,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,10.8,8.19,,,,,26.6,Saturated green,,Sunny,True,,,,
pond_21320075,West Godavari,2025-12-31,Evening,15:45,Outcome evaluation,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.9,8.4,,,,,25.8,Dark green,,Sunny,True,,,,
pond_7fd480e0,West Godavari,2025-12-31,Evening,15:44,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,8.1,8.42,,,,,26.6,Dark green,,Sunny,True,,,,
pond_f86d5d94,West Godavari,2025-12-31,Evening,15:34,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,9.6,8.46,,,,,26.8,Dark green,,Sunny,True,,,,
pond_522cd38a,West Godavari,2025-12-31,Morning,08:21,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.7,8.06,,0.0,0.0,,23.8,Dark green,,Sunny,True,,,,
pond_304a9d41,West Godavari,2025-12-31,Morning,08:11,Regular ara pond,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.5,8.12,,0.0,0.0,,23.6,Light green,,Sunny,True,,,,
pond_5f9e292b,West Godavari,2025-12-31,Morning,08:00,Outcome evaluation,Control,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.3,7.91,,0.02,0.5,,23.8,Saturated green,,Sunny,True,,,,
pond_02b8575a,West Godavari,2025-12-31,Morning,07:55,Outcome evaluation,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.4,8.35,,0.03,0.25,,23.7,Saturated green,,"Sunny, Foggy",True,,,,
pond_8e6046b4,West Godavari,2025-12-31,Morning,07:47,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",True,2.8,8.08,,0.01,0.25,,24.2,Dark green,,"Sunny, Foggy",False,Dissolved Oxygen,,,False
pond_9a0003fb,West Godavari,2025-12-31,Morning,07:46,Outcome evaluation,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.3,8.22,,0.02,0.25,,23.8,Saturated green,,"Sunny, Foggy",True,,,,
pond_adeaf27b,West Godavari,2025-12-31,Morning,07:46,Outcome evaluation,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.7,8.31,,0.02,0.25,,23.6,Dark green,,"Sunny, Foggy",True,,,,
pond_c8879b29,West Godavari,2025-12-31,Morning,07:44,Outcome evaluation,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.9,8.19,,0.02,0.25,,23.9,Saturated green,,"Sunny, Foggy",True,,,,
pond_21320075,West Godavari,2025-12-31,Morning,07:36,Outcome evaluation,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.8,8.3,,0.02,0.25,,23.5,Dark green,,"Sunny, Foggy",True,,,,
pond_7fd480e0,West Godavari,2025-12-31,Morning,07:34,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",False,3.4,8.11,,0.02,0.25,,24.1,Dark green,,"Sunny, Foggy",True,,,,
pond_f86d5d94,West Godavari,2025-12-31,Morning,07:28,Outcome evaluation,Control,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",False,3.2,7.94,,0.01,0.25,,24.6,Dark green,,Foggy,True,,,,
pond_ca25b296,West Godavari,2025-12-31,Morning,07:26,Outcome evaluation,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.2,8.04,,0.01,0.25,,24.4,Saturated green,,"Sunny, Foggy",True,,,,
pond_2e0e9d1a,West Godavari,2025-12-31,Morning,07:15,Outcome evaluation,Treatment,Nagaraju P.,"API Ammonia Test Kit, pH pen #14, Thermometer #2, Winkler's Method (DO)",False,3.1,7.82,,0.01,0.25,,24.0,Saturated green,,"Sunny, Foggy",True,,,,
pond_b3126696,West Godavari,2025-12-30,Evening,16:18,Outcome evaluation,Control,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,9.8,8.48,,,,,26.0,Saturated green,,Sunny,True,,,,
pond_6772b310,West Godavari,2025-12-30,Evening,16:10,Outcome evaluation,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.6,8.35,,,,,25.8,Saturated green,,Sunny,True,,,,
pond_348a1d24,West Godavari,2025-12-30,Evening,16:10,Outcome evaluation,Control,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.4,8.39,,,,,25.9,Dark green,,Sunny,True,,,,
pond_80e22f42,West Godavari,2025-12-30,Evening,16:01,Outcome evaluation,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,9.6,8.31,,,,,25.9,Saturated green,,Sunny,True,,,,
pond_917e0459,West Godavari,2025-12-30,Evening,15:59,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO)",True,9.9,8.72,,,,,26.9,Saturated green,,Sunny,False,Ph,Jaggery,True,
pond_cf980f71,West Godavari,2025-12-30,Evening,15:52,Outcome evaluation,Treatment,Nagaraju P.,"pH pen #14, Thermometer #2, Winkler's Method (DO)",False,11.1,8.46,,,,,26.2,Saturated green,,Sunny,True,,,,
pond_e6185c34,West Godavari,2025-12-30,Evening,15:50,Outcome evaluation,Control,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.5,8.36,,,,,26.0,Dark green,,Sunny,True,,,,
pond_90dd090b,West Godavari,2025-12-30,Evening,15:42,Outcome evaluation,Control,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.3,8.32,,,,,26.0,Dark green,,Sunny,True,,,,
pond_41a4dead,West Godavari,2025-12-30,Evening,15:31,Outcome evaluation,Treatment,Ravi,"pH pen #11, Thermometer #4, Winkler's Method (DO)",False,10.6,8.4,,,,,25.9,Saturated green,,Sunny,True,,,,
pond_917e0459,West Godavari,2025-12-30,Morning,08:28,Regular ara pond,Treatment,Sanjay,"pH pen #12, Thermometer #3, Winkler's Method (DO), API Ammonia Test Kit",True,4.6,8.15,,0.04,0.5,,25.2,Saturated green,,Sunny,True,,,True,True
pond_41a4dead,West Godavari,2025-12-30,Morning,08:12,Outcome evaluation,Treatment,Ravi,"API Ammonia Test Kit, pH pen #11, Thermometer #4, Winkler's Method (DO)",False,3.2,8.3,,0.02,0.25,,24.1,Saturated green,,Sunny,True,,,,
